,filepath,qpm,time_sign_num,time_sign_den,measure_no,no_accs,mode,key_area,type,note_name,tpc,step,acc,octave,pitch,pitch_class,duration,onset,onset_seconds
114,data/chopin.mxl,54.0,4,4,2,1,major,0,note,G3,G,G,0.0,3,55.0,7.0,0.125,1.625,7.222222222222222
115,data/chopin.mxl,54.0,4,4,2,1,major,0,note,B3,B,B,0.0,3,59.0,11.0,0.125,1.625,7.222222222222222
116,data/chopin.mxl,54.0,4,4,2,1,major,0,note,E4,E,E,0.0,4,64.0,4.0,0.125,1.625,7.222222222222222
117,data/chopin.mxl,54.0,4,4,2,1,major,0,note,G3,G,G,0.0,3,55.0,7.0,0.125,1.75,7.777777777777779
118,data/chopin.mxl,54.0,4,4,2,1,major,0,note,B3,B,B,0.0,3,59.0,11.0,0.125,1.75,7.777777777777779
119,data/chopin.mxl,54.0,4,4,2,1,major,0,note,E4,E,E,0.0,4,64.0,4.0,0.125,1.75,7.777777777777779
120,data/chopin.mxl,54.0,4,4,2,1,major,0,note,G3,G,G,0.0,3,55.0,7.0,0.125,1.875,8.333333333333334
121,data/chopin.mxl,54.0,4,4,2,1,major,0,note,B3,B,B,0.0,3,59.0,11.0,0.125,1.875,8.333333333333334
122,data/chopin.mxl,54.0,4,4,2,1,major,0,note,E4,E,E,0.0,4,64.0,4.0,0.125,1.875,8.333333333333334
6,data/chopin.mxl,54.0,4,4,3,1,major,0,note,B4,B,B,0.0,4,71.0,11.0,0.75,2.0000000000000004,8.888888888888891
7,data/chopin.mxl,54.0,4,4,3,1,major,0,note,C5,C,C,0.0,5,72.0,0.0,0.25,2.750000000000001,12.222222222222227
123,data/chopin.mxl,54.0,4,4,3,1,major,0,note,F#3,F#,F,1.0,3,54.0,6.0,0.125,2.0,8.88888888888889
124,data/chopin.mxl,54.0,4,4,3,1,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.125,2.0,8.88888888888889
125,data/chopin.mxl,54.0,4,4,3,1,major,0,note,E4,E,E,0.0,4,64.0,4.0,0.125,2.0,8.88888888888889
126,data/chopin.mxl,54.0,4,4,3,1,major,0,note,F#3,F#,F,1.0,3,54.0,6.0,0.125,2.125,9.444444444444445
127,data/chopin.mxl,54.0,4,4,3,1,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.125,2.125,9.444444444444445
128,data/chopin.mxl,54.0,4,4,3,1,major,0,note,E4,E,E,0.0,4,64.0,4.0,0.125,2.125,9.444444444444445
129,data/chopin.mxl,54.0,4,4,3,1,major,0,note,F#3,F#,F,1.0,3,54.0,6.0,0.125,2.25,10.0
130,data/chopin.mxl,54.0,4,4,3,1,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.125,2.25,10.0
131,data/chopin.mxl,54.0,4,4,3,1,major,0,note,E4,E,E,0.0,4,64.0,4.0,0.125,2.25,10.0
132,data/chopin.mxl,54.0,4,4,3,1,major,0,note,F#3,F#,F,1.0,3,54.0,6.0,0.125,2.375,10.555555555555555
133,data/chopin.mxl,54.0,4,4,3,1,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.125,2.375,10.555555555555555
134,data/chopin.mxl,54.0,4,4,3,1,major,0,note,E4,E,E,0.0,4,64.0,4.0,0.125,2.375,10.555555555555555
135,data/chopin.mxl,54.0,4,4,3,1,major,0,note,F#3,F#,F,1.0,3,54.0,6.0,0.125,2.5,11.11111111111111
136,data/chopin.mxl,54.0,4,4,3,1,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.125,2.5,11.11111111111111
137,data/chopin.mxl,54.0,4,4,3,1,major,0,note,Eb4,Eb,E,-1.0,4,63.0,3.0,0.125,2.5,11.11111111111111
138,data/chopin.mxl,54.0,4,4,3,1,major,0,note,F#3,F#,F,1.0,3,54.0,6.0,0.125,2.625,11.666666666666668
139,data/chopin.mxl,54.0,4,4,3,1,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.125,2.625,11.666666666666668
140,data/chopin.mxl,54.0,4,4,3,1,major,0,note,Eb4,Eb,E,-1.0,4,63.0,3.0,0.125,2.625,11.666666666666668
141,data/chopin.mxl,54.0,4,4,3,1,major,0,note,F#3,F#,F,1.0,3,54.0,6.0,0.125,2.75,12.222222222222223
142,data/chopin.mxl,54.0,4,4,3,1,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.125,2.75,12.222222222222223
143,data/chopin.mxl,54.0,4,4,3,1,major,0,note,Eb4,Eb,E,-1.0,4,63.0,3.0,0.125,2.75,12.222222222222223
144,data/chopin.mxl,54.0,4,4,3,1,major,0,note,F#3,F#,F,1.0,3,54.0,6.0,0.125,2.875,12.777777777777779
145,data/chopin.mxl,54.0,4,4,3,1,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.125,2.875,12.777777777777779
146,data/chopin.mxl,54.0,4,4,3,1,major,0,note,Eb4,Eb,E,-1.0,4,63.0,3.0,0.125,2.875,12.777777777777779
8,data/chopin.mxl,54.0,4,4,4,1,major,0,note,B4,B,B,0.0,4,71.0,11.0,0.75,3.000000000000001,13.333333333333337
9,data/chopin.mxl,54.0,4,4,4,1,major,0,note,C5,C,C,0.0,5,72.0,0.0,0.25,3.7500000000000004,16.666666666666668
147,data/chopin.mxl,54.0,4,4,4,1,major,0,note,F3,F,F,0.0,3,53.0,5.0,0.125,3.0,13.333333333333334
148,data/chopin.mxl,54.0,4,4,4,1,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.125,3.0,13.333333333333334
149,data/chopin.mxl,54.0,4,4,4,1,major,0,note,Eb4,Eb,E,-1.0,4,63.0,3.0,0.125,3.0,13.333333333333334
150,data/chopin.mxl,54.0,4,4,4,1,major,0,note,F3,F,F,0.0,3,53.0,5.0,0.125,3.1249999999999996,13.888888888888888
151,data/chopin.mxl,54.0,4,4,4,1,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.125,3.1249999999999996,13.888888888888888
152,data/chopin.mxl,54.0,4,4,4,1,major,0,note,Eb4,Eb,E,-1.0,4,63.0,3.0,0.125,3.1249999999999996,13.888888888888888
153,data/chopin.mxl,54.0,4,4,4,1,major,0,note,F3,F,F,0.0,3,53.0,5.0,0.125,3.2499999999999996,14.444444444444443
154,data/chopin.mxl,54.0,4,4,4,1,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.125,3.2499999999999996,14.444444444444443
155,data/chopin.mxl,54.0,4,4,4,1,major,0,note,Eb4,Eb,E,-1.0,4,63.0,3.0,0.125,3.2499999999999996,14.444444444444443
156,data/chopin.mxl,54.0,4,4,4,1,major,0,note,F3,F,F,0.0,3,53.0,5.0,0.125,3.3749999999999996,14.999999999999998
157,data/chopin.mxl,54.0,4,4,4,1,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.125,3.3749999999999996,14.999999999999998
158,data/chopin.mxl,54.0,4,4,4,1,major,0,note,Eb4,Eb,E,-1.0,4,63.0,3.0,0.125,3.3749999999999996,14.999999999999998
159,data/chopin.mxl,54.0,4,4,4,1,major,0,note,F3,F,F,0.0,3,53.0,5.0,0.125,3.499999999999999,15.555555555555552
160,data/chopin.mxl,54.0,4,4,4,1,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.125,3.499999999999999,15.555555555555552
161,data/chopin.mxl,54.0,4,4,4,1,major,0,note,D4,D,D,0.0,4,62.0,2.0,0.125,3.499999999999999,15.555555555555552
162,data/chopin.mxl,54.0,4,4,4,1,major,0,note,F3,F,F,0.0,3,53.0,5.0,0.125,3.624999999999999,16.111111111111107
163,data/chopin.mxl,54.0,4,4,4,1,major,0,note,A3,A,A,0.0,3,57.0,9.0,0.125,3.624999999999999,16.111111111111107
164,data/chopin.mxl,54.0,4,4,4,1,major,0,note,D4,D,D,0.0,4,62.0,2.0,0.125,3.624999999999999,16.111111111111107
165,data/chopin.mxl,54.0,4,4,4,1,major,0,note,F3,F,F,0.0,3,53.0,5.0,0.125,3.7499999999999996,16.666666666666664
166,data/chopin.mxl,54.0,4,4,4,1,major,0,note,G#3,G#,G,1.0,3,56.0,8.0,0.125,3.7499999999999996,16.666666666666664
167,data/chopin.mxl,54.0,4,4,4,1,major,0,note,D4,D,D,0.0,4,62.0,2.0,0.125,3.7499999999999996,16.666666666666664
168,data/chopin.mxl,54.0,4,4,4,1,major,0,note,F3,F,F,0.0,3,53.0,5.0,0.125,3.8749999999999996,17.22222222222222
169,data/chopin.mxl,54.0,4,4,4,1,major,0,note,G#3,G#,G,1.0,3,56.0,8.0,0.125,3.8749999999999996,17.22222222222222
170,data/chopin.mxl,54.0,4,4,4,1,major,0,note,D4,D,D,0.0,4,62.0,2.0,0.125,3.8749999999999996,17.22222222222222
10,data/chopin.mxl,54.0,4,4,5,1,major,0,note,B4,B,B,0.0,4,71.0,11.0,0.75,4.0,17.77777777777778
11,data/chopin.mxl,54.0,4,4,5,1,major,0,note,A#4,A#,A,1.0,4,70.0,10.0,0.25,4.75,21.11111111111111
171,data/chopin.mxl,54.0,4,4,5,1,major,0,note,E3,E,E,0.0,3,52.0,4.0,0.125,4.0,17.77777777777778
172,data/chopin.mxl,54.0,4,4,5,1,major,0,note,G#3,G#,G,1.0,3,56.0,8.0,0.125,4.0,17.77777777777778
173,data/chopin.mxl,54.0,4,4,5,1,major,0,note,D4,D,D,0.0,4,62.0,2.0,0.125,4.0,17.77777777777778
174,data/chopin.mxl,54.0,4,4,5,1,major,0,note,E3,E,E,0.0,3,52.0,4.0,0.125,4.125,18.333333333333336
175,data/chopin.mxl,54.0,4,4,5,1,major,0,note,G#3,G#,G,1.0,3,56.0,8.0,0.125,4.125,18.333333333333336
176,data/chopin.mxl,54.0,4,4,5,1,major,0,note,D4,D,D,0.0,4,62.0,2.0,0.125,4.125,18.333333333333336
177,data/chopin.mxl,54.0,4,4,5,1,major,0,note,E3,E,E,0.0,3,52.0,4.0,0.125,4.250000000000001,18.888888888888893
178,data/chopin.mxl,54.0,4,4,5,1,major,0,note,G#3,G#,G,1.0,3,56.0,8.0,0.125,4.250000000000001,18.888888888888893
179,data/chopin.mxl,54.0,4,4,5,1,major,0,note,D4,D,D,0.0,4,62.0,2.0,0.125,4.250000000000001,18.888888888888893
180,data/chopin.mxl,54.0,4,4,5,1,major,0,note,E3,E,E,0.0,3,52.0,4.0,0.125,4.375000000000001,19.44444444444445
181,data/chopin.mxl,54.0,4,4,5,1,major,0,note,G#3,G#,G,1.0,3,56.0,8.0,0.125,4.375000000000001,19.44444444444445
182,data/chopin.mxl,54.0,4,4,5,1,major,0,note,D4,D,D,0.0,4,62.0,2.0,0.125,4.375000000000001,19.44444444444445
183,data/chopin.mxl,54.0,4,4,5,1,major,0,note,E3,E,E,0.0,3,52.0,4.0,0.125,4.500000000000002,20.000000000000007
184,data/chopin.mxl,54.0,4,4,5,1,major,0,note,G3,G,G,0.0,3,55.0,7.0,0.125,4.500000000000002,20.000000000000007
185,data/chopin.mxl,54.0,4,4,5,1,major,0,note,D4,D,D,0.0,4,62.0,2.0,0.125,4.500000000000002,20.000000000000007
186,data/chopin.mxl,54.0,4,4,5,1,major,0,note,E3,E,E,0.0,3,52.0,4.0,0.125,4.625000000000002,20.555555555555564
187,data/chopin.mxl,54.0,4,4,5,1,major,0,note,G3,G,G,0.0,3,55.0,7.0,0.125,4.625000000000002,20.555555555555564
188,data/chopin.mxl,54.0,4,4,5,1,major,0,note,D4,D,D,0.0,4,62.0,2.0,0.125,4.625000000000002,20.555555555555564
189,data/chopin.mxl,54.0,4,4,5,1,major,0,note,E3,E,E,0.0,3,52.0,4.0,0.125,4.750000000000003,21.111111111111125
190,data/chopin.mxl,54.0,4,4,5,1,major,0,note,G3,G,G,0.0,3,55.0,7.0,0.125,4.750000000000003,21.111111111111125
191,data/chopin.mxl,54.0,4,4,5,1,major,0,note,C#4,C#,C,1.0,4,61.0,1.0,0.125,4.750000000000003,21.111111111111125
192,data/chopin.mxl,54.0,4,4,5,1,major,0,note,E3,E,E,0.0,3,52.0,4.0,0.125,4.875000000000003,21.66666666666668
193,data/chopin.mxl,54.0,4,4,5,1,major,0,note,G3,G,G,0.0,3,55.0,7.0,0.125,4.875000000000003,21.66666666666668
194,data/chopin.mxl,54.0,4,4,5,1,major,0,note,C#4,C#,C,1.0,4,61.0,1.0,0.125,4.875000000000003,21.66666666666668
12,data/chopin.mxl,54.0,4,4,6,1,major,0,note,A4,A,A,0.0,4,69.0,9.0,0.75,5.0,22.22222222222222
13,data/chopin.mxl,54.0,4,4,6,1,major,0,note,B4,B,B,0.0,4,71.0,11.0,0.25,5.75,25.555555555555554
195,data/chopin.mxl,54.0,4,4,6,1,major,0,note,E3,E,E,0.0,3,52.0,4.0,0.125,5.0000000000000036,22.222222222222236
196,data/chopin.mxl,54.0,4,4,6,1,major,0,note,G3,G,G,0.0,3,55.0,7.0,0.125,5.0000000000000036,22.222222222222236
197,data/chopin.mxl,54.0,4,4,6,1,major,0,note,C4,C,C,0.0,4,60.0,0.0,0.125,5.0000000000000036,22.222222222222236
198,data/chopin.mxl,54.0,4,4,6,1,major,0,note,E3,E,E,0.0,3,52.0,4.0,0.125,5.1250000000000036,22.777777777777793
199,data/chopin.mxl,54.0,4,4,6,1,major,0,note,G3,G,G,0.0,3,55.0,7.0,0.125,5.1250000000000036,22.777777777777793
200,data/chopin.mxl,54.0,4,4,6,1,major,0,note,C4,C,C,0.0,4,60.0,0.0,0.125,5.1250000000000036,22.777777777777793
201,data/chopin.mxl,54.0,4,4,6,1,major,0,note,E3,E,E,0.0,3,52.0,4.0,0.125,5.250000000000004,23.333333333333353
202,data/chopin.mxl,54.0,4,4,6,1,major,0,note,G3,G,G,0.0,3,55.0,7.0,0.125,5.250000000000004,23.333333333333353
203,data/chopin.mxl,54.0,4,4,6,1,major,0,note,C4,C,C,0.0,4,60.0,0.0,0.125,5.250000000000004,23.333333333333353
204,data/chopin.mxl,54.0,4,4,6,1,major,0,note,E3,E,E,0.0,3,52.0,4.0,0.125,5.375000000000004,23.888888888888907
205,data/chopin.mxl,54.0,4,4,6,1,major,0,note,G3,G,G,0.0,3,55.0,7.0,0.125,5.375000000000004,23.888888888888907
206,data/chopin.mxl,54.0,4,4,6,1,major,0,note,C4,C,C,0.0,4,60.0,0.0,0.125,5.375000000000004,23.888888888888907
207,data/chopin.mxl,54.0,4,4,6,1,major,0,note,E3,E,E,0.0,3,52.0,4.0,0.125,5.500000000000004,24.444444444444464
208,data/chopin.mxl,54.0,4,4,6,1,major,0,note,F#3,F#,F,1.0,3,54.0,6.0,0.125,5.500000000000004,24.444444444444464
209,data/chopin.mxl,54.0,4,4,6,1,major,0,note,C4,C,C,0.0,4,60.0,0.0,0.125,5.500000000000004,24.444444444444464
210,data/chopin.mxl,54.0,4,4,6,1,major,0,note,E3,E,E,0.0,3,52.0,4.0,0.125,5.625000000000005,25.00000000000002
211,data/chopin.mxl,54.0,4,4,6,1,major,0,note,F#3,F#,F,1.0,3,54.0,6.0,0.125,5.625000000000005,25.00000000000002
212,data/chopin.mxl,54.0,4,4,6,1,major,0,note,C4,C,C,0.0,4,60.0,0.0,0.125,5.625000000000005,25.00000000000002
213,data/chopin.mxl,54.0,4,4,6,1,major,0,note,E3,E,E,0.0,3,52.0,4.0,0.125,5.750000000000005,25.55555555555558
214,data/chopin.mxl,54.0,4,4,6,1,major,0,note,F#3,F#,F,1.0,3,54.0,6.0,0.125,5.750000000000005,25.55555555555558
215,data/chopin.mxl,54.0,4,4,6,1,major,0,note,C4,C,C,0.0,4,60.0,0.0,0.125,5.750000000000005,25.55555555555558
216,data/chopin.mxl,54.0,4,4,6,1,major,0,note,E3,E,E,0.0,3,52.0,4.0,0.125,5.875000000000006,26.11111111111114
217,data/chopin.mxl,54.0,4,4,6,1,major,0,note,F#3,F#,F,1.0,3,54.0,6.0,0.125,5.875000000000006,26.11111111111114
218,data/chopin.mxl,54.0,4,4,6,1,major,0,note,C4,C,C,0.0,4,60.0,0.0,0.125,5.875000000000006,26.11111111111114
14,data/chopin.mxl,54.0,4,4,7,1,major,0,note,A4,A,A,0.0,4,69.0,9.0,0.75,6.0,26.666666666666664
15,data/chopin.mxl,54.0,4,4,7,1,major,0,note,B4,B,B,0.0,4,71.0,11.0,0.25,6.75,29.999999999999996
219,data/chopin.mxl,54.0,4,4,7,1,major,0,note,E3,E,E,0.0,3,52.0,4.0,0.125,6.000000000000006,26.666666666666693
220,data/chopin.mxl,54.0,4,4,7,1,major,0,note,F#3,F#,F,1.0,3,54.0,6.0,0.125,6.000000000000006,26.666666666666693
221,data/chopin.mxl,54.0,4,4,7,1,major,0,note,C4,C,C,0.0,4,60.0,0.0,0.125,6.000000000000006,26.666666666666693
222,data/chopin.mxl,54.0,4,4,7,1,major,0,note,E3,E,E,0.0,3,52.0,4.0,0.125,6.125000000000007,27.22222222222225
223,data/chopin.mxl,54.0,4,4,7,1,major,0,note,F#3,F#,F,1.0,3,54.0,6.0,0.125,6.125000000000007,27.22222222222225
224,data/chopin.mxl,54.0,4,4,7,1,major,0,note,C4,C,C,0.0,4,60.0,0.0,0.125,6.125000000000007,27.22222222222225
225,data/chopin.mxl,54.0,4,4,7,1,major,0,note,E3,E,E,0.0,3,52.0,4.0,0.125,6.250000000000007,27.777777777777807
226,data/chopin.mxl,54.0,4,4,7,1,major,0,note,F#3,F#,F,1.0,3,54.0,6.0,0.125,6.250000000000007,27.777777777777807
227,data/chopin.mxl,54.0,4,4,7,1,major,0,note,C4,C,C,0.0,4,60.0,0.0,0.125,6.250000000000007,27.777777777777807
228,data/chopin.mxl,54.0,4,4,7,1,major,0,note,E3,E,E,0.0,3,52.0,4.0,0.125,6.375000000000008,28.333333333333368
229,data/chopin.mxl,54.0,4,4,7,1,major,0,note,F#3,F#,F,1.0,3,54.0,6.0,0.125,6.375000000000008,28.333333333333368
230,data/chopin.mxl,54.0,4,4,7,1,major,0,note,C4,C,C,0.0,4,60.0,0.0,0.125,6.375000000000008,28.333333333333368
231,data/chopin.mxl,54.0,4,4,7,1,major,0,note,D#3,D#,D,1.0,3,51.0,3.0,0.125,6.500000000000008,28.88888888888892
232,data/chopin.mxl,54.0,4,4,7,1,major,0,note,F#3,F#,F,1.0,3,54.0,6.0,0.125,6.500000000000008,28.88888888888892
233,data/chopin.mxl,54.0,4,4,7,1,major,0,note,C4,C,C,0.0,4,60.0,0.0,0.125,6.500000000000008,28.88888888888892
234,data/chopin.mxl,54.0,4,4,7,1,major,0,note,D#3,D#,D,1.0,3,51.0,3.0,0.125,6.625000000000009,29.444444444444482
235,data/chopin.mxl,54.0,4,4,7,1,major,0,note,F#3,F#,F,1.0,3,54.0,6.0,0.125,6.625000000000009,29.444444444444482
236,data/chopin.mxl,54.0,4,4,7,1,major,0,note,C4,C,C,0.0,4,60.0,0.0,0.125,6.625000000000009,29.444444444444482
237,data/chopin.mxl,54.0,4,4,7,1,major,0,note,D#3,D#,D,1.0,3,51.0,3.0,0.125,6.750000000000009,30.000000000000036
238,data/chopin.mxl,54.0,4,4,7,1,major,0,note,F#3,F#,F,1.0,3,54.0,6.0,0.125,6.750000000000009,30.000000000000036
239,data/chopin.mxl,54.0,4,4,7,1,major,0,note,C4,C,C,0.0,4,60.0,0.0,0.125,6.750000000000009,30.000000000000036
240,data/chopin.mxl,54.0,4,4,7,1,major,0,note,D#3,D#,D,1.0,3,51.0,3.0,0.125,6.875000000000009,30.555555555555593
241,data/chopin.mxl,54.0,4,4,7,1,major,0,note,F#3,F#,F,1.0,3,54.0,6.0,0.125,6.875000000000009,30.555555555555593
242,data/chopin.mxl,54.0,4,4,7,1,major,0,note,C4,C,C,0.0,4,60.0,0.0,0.125,6.875000000000009,30.555555555555593
16,data/chopin.mxl,54.0,4,4,8,1,major,0,note,A4,A,A,0.0,4,69.0,9.0,0.75,7.0,31.111111111111107
17,data/chopin.mxl,54.0,4,4,8,1,major,0,note,B4,B,B,0.0,4,71.0,11.0,0.1875,7.75,34.44444444444444
18,data/chopin.mxl,54.0,4,4,8,1,major,0,note,A4,A,A,0.0,4,69.0,9.0,0.0625,7.9375,35.27777777777777
243,data/chopin.mxl,54.0,4,4,8,1,major,0,note,D3,D,D,0.0,3,50.0,2.0,0.125,7.00000000000001,31.11111111111115
244,data/chopin.mxl,54.0,4,4,8,1,major,0,note,F#3,F#,F,1.0,3,54.0,6.0,0.125,7.00000000000001,31.11111111111115
245,data/chopin.mxl,54.0,4,4,8,1,major,0,note,C4,C,C,0.0,4,60.0,0.0,0.125,7.00000000000001,31.11111111111115
246,data/chopin.mxl,54.0,4,4,8,1,major,0,note,D3,D,D,0.0,3,50.0,2.0,0.125,7.125000000000011,31.66666666666671
247,data/chopin.mxl,54.0,4,4,8,1,major,0,note,F#3,F#,F,1.0,3,54.0,6.0,0.125,7.125000000000011,31.66666666666671
248,data/chopin.mxl,54.0,4,4,8,1,major,0,note,C4,C,C,0.0,4,60.0,0.0,0.125,7.125000000000011,31.66666666666671
249,data/chopin.mxl,54.0,4,4,8,1,major,0,note,D3,D,D,0.0,3,50.0,2.0,0.125,7.250000000000011,32.222222222222264
250,data/chopin.mxl,54.0,4,4,8,1,major,0,note,F#3,F#,F,1.0,3,54.0,6.0,0.125,7.250000000000011,32.222222222222264
251,data/chopin.mxl,54.0,4,4,8,1,major,0,note,C4,C,C,0.0,4,60.0,0.0,0.125,7.250000000000011,32.222222222222264
252,data/chopin.mxl,54.0,4,4,8,1,major,0,note,D3,D,D,0.0,3,50.0,2.0,0.125,7.375000000000011,32.77777777777782
253,data/chopin.mxl,54.0,4,4,8,1,major,0,note,F#3,F#,F,1.0,3,54.0,6.0,0.125,7.375000000000011,32.77777777777782
254,data/chopin.mxl,54.0,4,4,8,1,major,0,note,C4,C,C,0.0,4,60.0,0.0,0.125,7.375000000000011,32.77777777777782
255,data/chopin.mxl,54.0,4,4,8,1,major,0,note,D3,D,D,0.0,3,50.0,2.0,0.125,7.500000000000011,33.33333333333338
256,data/chopin.mxl,54.0,4,4,8,1,major,0,note,F#3,F#,F,1.0,3,54.0,6.0,0.125,7.500000000000011,33.33333333333338
257,data/chopin.mxl,54.0,4,4,8,1,major,0,note,C4,C,C,0.0,4,60.0,0.0,0.125,7.500000000000011,33.33333333333338
258,data/chopin.mxl,54.0,4,4,8,1,major,0,note,D3,D,D,0.0,3,50.0,2.0,0.125,7.625000000000011,33.888888888888935
259,data/chopin.mxl,54.0,4,4,8,1,major,0,note,F#3,F#,F,1.0,3,54.0,6.0,0.125,7.625000000000011,33.888888888888935
260,data/chopin.mxl,54.0,4,4,8,1,major,0,note,C4,C,C,0.0,4,60.0,0.0,0.125,7.625000000000011,33.888888888888935
261,data/chopin.mxl,54.0,4,4,8,1,major,0,note,D3,D,D,0.0,3,50.0,2.0,0.125,7.7500000000000115,34.44444444444449
262,data/chopin.mxl,54.0,4,4,8,1,major,0,note,F#3,F#,F,1.0,3,54.0,6.0,0.125,7.7500000000000115,34.44444444444449
263,data/chopin.mxl,54.0,4,4,8,1,major,0,note,C4,C,C,0.0,4,60.0,0.0,0.125,7.7500000000000115,34.44444444444449
264,data/chopin.mxl,54.0,4,4,8,1,major,0,note,D3,D,D,0.0,3,50.0,2.0,0.125,7.8750000000000115,35.00000000000005
265,data/chopin.mxl,54.0,4,4,8,1,major,0,note,F#3,F#,F,1.0,3,54.0,6.0,0.125,7.8750000000000115,35.00000000000005
266,data/chopin.mxl,54.0,4,4,8,1,major,0,note,C4,C,C,0.0,4,60.0,0.0,0.125,7.8750000000000115,35.00000000000005
19,data/chopin.mxl,54.0,4,4,9,1,major,0,note,A4,A,A,0.0,4,69.0,9.0,0.75,8.0,35.55555555555555
20,data/chopin.mxl,54.0,4,4,9,1,major,0,note,G#4,G#,G,1.0,4,68.0,8.0,0.25,8.75,38.888888888888886
267,data/chopin.mxl,54.0,4,4,9,1,major,0,note,D3,D,D,0.0,3,50.0,2.0,0.125,8.00000000000001,35.5555555555556
268,data/chopin.mxl,54.0,4,4,9,1,major,0,note,F3,F,F,0.0,3,53.0,5.0,0.125,8.00000000000001,35.5555555555556
269,data/chopin.mxl,54.0,4,4,9,1,major,0,note,C4,C,C,0.0,4,60.0,0.0,0.125,8.00000000000001,35.5555555555556
270,data/chopin.mxl,54.0,4,4,9,1,major,0,note,D3,D,D,0.0,3,50.0,2.0,0.125,8.12500000000001,36.11111111111115
271,data/chopin.mxl,54.0,4,4,9,1,major,0,note,F3,F,F,0.0,3,53.0,5.0,0.125,8.12500000000001,36.11111111111115
272,data/chopin.mxl,54.0,4,4,9,1,major,0,note,C4,C,C,0.0,4,60.0,0.0,0.125,8.12500000000001,36.11111111111115
273,data/chopin.mxl,54.0,4,4,9,1,major,0,note,D3,D,D,0.0,3,50.0,2.0,0.125,8.25000000000001,36.66666666666671
