,filepath,qpm,time_sign_num,time_sign_den,measure_no,no_accs,mode,key_area,type,note_name,tpc,step,acc,octave,pitch,pitch_class,duration,onset,onset_seconds
50,data/frescobaldi.mxl,10.0,8,4,3,0,major,0,note,D5,D,D,0,5,74,2,0.75,2.659221902017291,127.64265129682997
51,data/frescobaldi.mxl,10.0,8,4,3,0,major,0,note,Db5,Db,D,-1,5,73,1,0.25,2.9315561959654177,140.71469740634006
52,data/frescobaldi.mxl,10.0,8,4,3,0,major,0,note,E4,E,E,0,4,64,4,0.25,2.0237752161383287,97.14121037463977
53,data/frescobaldi.mxl,10.0,8,4,3,0,major,0,note,F4,F,F,0,4,65,5,0.5,2.153458213256484,103.36599423631124
54,data/frescobaldi.mxl,10.0,8,4,3,0,major,0,note,E4,E,E,0,4,64,4,0.125,2.4128242074927955,115.81556195965419
55,data/frescobaldi.mxl,10.0,8,4,3,0,major,0,rest,,,,,,,,0.125,2.4776657060518734,118.92795389048993
56,data/frescobaldi.mxl,10.0,8,4,3,0,major,0,note,F#4,F#,F,1,4,66,6,0.25,2.542507204610951,122.04034582132564
57,data/frescobaldi.mxl,10.0,8,4,3,0,major,0,note,G4,G,G,0,4,67,7,0.25,2.6721902017291064,128.2651296829971
58,data/frescobaldi.mxl,10.0,8,4,3,0,major,0,note,E4,E,E,0,4,64,4,0.5,2.7730547550432276,133.10662824207492
59,data/frescobaldi.mxl,10.0,8,4,3,0,major,0,note,Bb3,Bb,B,-1,3,58,10,0.25,2.092219020172911,100.42651296829973
60,data/frescobaldi.mxl,10.0,8,4,3,0,major,0,note,A3,A,A,0,3,57,9,0.25,2.205691642651297,105.87319884726224
61,data/frescobaldi.mxl,10.0,8,4,3,0,major,0,note,G3,G,G,0,3,55,7,0.375,2.319164265129683,111.31988472622479
62,data/frescobaldi.mxl,10.0,8,4,3,0,major,0,rest,,,,,,,,0.125,2.4893731988472623,119.48991354466858
63,data/frescobaldi.mxl,10.0,8,4,3,0,major,0,note,A3,A,A,0,3,57,9,0.25,2.5461095100864553,122.21325648414985
64,data/frescobaldi.mxl,10.0,8,4,3,0,major,0,note,B3,B,B,0,3,59,11,0.5,2.6595821325648417,127.6599423631124
65,data/frescobaldi.mxl,10.0,8,4,3,0,major,0,note,A3,A,A,0,3,57,9,0.25,2.8865273775216136,138.55331412103746
66,data/frescobaldi.mxl,10.0,8,4,3,0,major,0,note,C3,C,C,0,3,48,0,0.5,2.092219020172911,100.42651296829973
67,data/frescobaldi.mxl,10.0,8,4,3,0,major,0,note,C3,C,C,0,3,48,0,0.75,2.319164265129683,111.31988472622479
68,data/frescobaldi.mxl,10.0,8,4,3,0,major,0,note,B2,B,B,0,2,47,11,0.25,2.6595821325648417,127.6599423631124
69,data/frescobaldi.mxl,10.0,8,4,3,0,major,0,note,C#3,C#,C,1,3,49,1,0.375,2.7730547550432276,133.10662824207492
70,data/frescobaldi.mxl,10.0,8,4,3,0,major,0,note,D3,D,D,0,3,50,2,0.125,2.943263688760807,141.27665706051874
71,data/frescobaldi.mxl,10.0,8,4,3,0,major,0,note,C2,C,C,0,2,36,0,0.5,2.092219020172911,100.42651296829973
72,data/frescobaldi.mxl,10.0,8,4,3,0,major,0,note,C2,C,C,0,2,36,0,0.75,2.319164265129683,111.31988472622479
73,data/frescobaldi.mxl,10.0,8,4,3,0,major,0,note,B1,B,B,0,1,35,11,0.25,2.6595821325648417,127.6599423631124
74,data/frescobaldi.mxl,10.0,8,4,3,0,major,0,note,C#2,C#,C,1,2,37,1,0.375,2.7730547550432276,133.10662824207492
75,data/frescobaldi.mxl,10.0,8,4,3,0,major,0,note,D2,D,D,0,2,38,2,0.125,2.943263688760807,141.27665706051874
76,data/frescobaldi.mxl,10.0,8,4,4,0,major,0,note,C5,C,C,0,5,72,0,0.25,3.0,144.0
77,data/frescobaldi.mxl,10.0,8,4,4,0,major,0,note,B4,B,B,0,4,71,11,0.5,3.2388057295607906,155.46267501891793
78,data/frescobaldi.mxl,10.0,8,4,4,0,major,0,note,A4,A,A,0,4,69,9,0.25,3.5253726050337386,169.21788504161947
79,data/frescobaldi.mxl,10.0,8,4,4,0,major,0,note,B4,B,B,0,4,71,11,1.0,3.6686560427702135,176.09549005297026
80,data/frescobaldi.mxl,10.0,8,4,4,0,major,0,note,E4,E,E,0,4,64,4,1.0,3.0955222918243157,148.58507000756714
81,data/frescobaldi.mxl,10.0,8,4,4,0,major,0,rest,,,,,,,,0.125,3.6686560427702126,176.0954900529702
82,data/frescobaldi.mxl,10.0,8,4,4,0,major,0,note,B3,B,B,0,3,59,11,0.125,3.740297761638449,179.53429255864557
83,data/frescobaldi.mxl,10.0,8,4,4,0,major,0,note,C4,C,C,0,4,60,0,0.125,3.785073947871563,181.68354949783503
84,data/frescobaldi.mxl,10.0,8,4,4,0,major,0,note,D4,D,D,0,4,62,2,0.125,3.829850134104677,183.8328064370245
85,data/frescobaldi.mxl,10.0,8,4,4,0,major,0,note,E4,E,E,0,4,64,4,0.125,3.87462632033779,185.98206337621394
86,data/frescobaldi.mxl,10.0,8,4,4,0,major,0,note,F#4,F#,F,1,4,66,6,0.125,3.914427275264589,187.89250921270025
87,data/frescobaldi.mxl,10.0,8,4,4,0,major,0,note,G4,G,G,0,4,67,7,0.125,3.9542282301913874,189.8029550491866
88,data/frescobaldi.mxl,10.0,8,4,4,0,major,0,note,E4,E,E,0,4,64,4,0.125,3.990049089625506,191.5223563020243
89,data/frescobaldi.mxl,10.0,8,4,4,0,major,0,note,A3,A,A,0,3,57,9,0.25,3.452736198113728,165.73133750945894
90,data/frescobaldi.mxl,10.0,8,4,4,0,major,0,note,G3,G,G,0,3,55,7,0.25,3.5243779169819653,169.17014001513434
91,data/frescobaldi.mxl,10.0,8,4,4,0,major,0,note,C4,C,C,0,4,60,0,0.5,3.596019635850202,172.6089425208097
92,data/frescobaldi.mxl,10.0,8,4,4,0,major,0,note,G#3,G#,G,1,3,56,8,0.5,3.739303073586677,179.4865475321605
93,data/frescobaldi.mxl,10.0,8,4,4,0,major,0,rest,,,,,,,,0.125,3.8825865113231517,186.3641525435113
94,data/frescobaldi.mxl,10.0,8,4,4,0,major,0,note,A3,A,A,0,3,57,9,0.125,3.9184073707572695,188.08355379634895
95,data/frescobaldi.mxl,10.0,8,4,4,0,major,0,note,B3,B,B,0,3,59,11,0.125,3.9542282301913874,189.8029550491866
96,data/frescobaldi.mxl,10.0,8,4,4,0,major,0,note,C#4,C#,C,1,4,61,1,0.125,3.990049089625506,191.5223563020243
97,data/frescobaldi.mxl,10.0,8,4,4,0,major,0,note,E3,E,E,0,3,52,4,2.0,3.452736198113728,165.73133750945894
98,data/frescobaldi.mxl,10.0,8,4,4,0,major,0,note,E2,E,E,0,2,40,4,1.0,3.452736198113728,165.73133750945894
99,data/frescobaldi.mxl,10.0,8,4,4,0,major,0,note,E1,E,E,0,1,28,4,1.0,3.739303073586676,179.48654753216044
100,data/frescobaldi.mxl,10.0,8,4,5,0,major,0,note,B4,B,B,0,4,71,11,0.875,4.027082630206574,193.29996624991554
101,data/frescobaldi.mxl,10.0,8,4,5,0,major,0,note,B4,B,B,0,4,71,11,0.125,4.318749296873241,207.29996624991557
102,data/frescobaldi.mxl,10.0,8,4,5,0,major,0,note,C#5,C#,C,1,5,73,1,0.125,4.393749296873241,210.89996624991556
103,data/frescobaldi.mxl,10.0,8,4,5,0,major,0,note,D5,D,D,0,5,74,2,0.125,4.440624414061034,213.14997187492963
104,data/frescobaldi.mxl,10.0,8,4,5,0,major,0,note,E5,E,E,0,5,76,4,0.25,4.487499531248827,215.3999774999437
105,data/frescobaldi.mxl,10.0,8,4,5,0,major,0,note,F5,F,F,0,5,77,5,0.125,4.57083286458216,219.39997749994367
106,data/frescobaldi.mxl,10.0,8,4,5,0,major,0,note,E5,E,E,0,5,76,4,0.125,4.64583286458216,222.99997749994367
107,data/frescobaldi.mxl,10.0,8,4,5,0,major,0,note,D5,D,D,0,5,74,2,0.125,4.687499531248827,224.9999774999437
108,data/frescobaldi.mxl,10.0,8,4,5,0,major,0,note,C5,C,C,0,5,72,0,0.125,4.729166197915494,226.99997749994372
109,data/frescobaldi.mxl,10.0,8,4,5,0,major,0,note,F#4,F#,F,1,4,66,6,0.125,4.104166197915494,196.99997749994372
110,data/frescobaldi.mxl,10.0,8,4,5,0,major,0,note,G4,G,G,0,4,67,7,0.125,4.145832864582161,198.99997749994372
111,data/frescobaldi.mxl,10.0,8,4,5,0,major,0,note,A4,A,A,0,4,69,9,0.5,4.187499531248828,200.99997749994372
112,data/frescobaldi.mxl,10.0,8,4,5,0,major,0,note,G#4,G#,G,1,4,68,8,0.25,4.375,210.0
113,data/frescobaldi.mxl,10.0,8,4,5,0,major,0,note,A4,A,A,0,4,69,9,1.0,4.5,216.0
114,data/frescobaldi.mxl,10.0,8,4,5,0,major,0,note,D4,D,D,0,4,62,2,0.125,4.0,192.0
115,data/frescobaldi.mxl,10.0,8,4,5,0,major,0,note,E4,E,E,0,4,64,4,0.125,4.0625,195.0
116,data/frescobaldi.mxl,10.0,8,4,5,0,major,0,note,F4,F,F,0,4,65,5,0.0625,4.125,198.0
117,data/frescobaldi.mxl,10.0,8,4,5,0,major,0,note,E4,E,E,0,4,64,4,0.0625,4.15625,199.5
118,data/frescobaldi.mxl,10.0,8,4,5,0,major,0,note,E4,E,E,0,4,64,4,0.0625,4.1875,201.0
119,data/frescobaldi.mxl,10.0,8,4,5,0,major,0,note,D4,D,D,0,4,62,2,0.0625,4.21875,202.5
120,data/frescobaldi.mxl,10.0,8,4,5,0,major,0,note,E4,E,E,0,4,64,4,0.125,4.25,204.0
121,data/frescobaldi.mxl,10.0,8,4,5,0,major,0,note,B3,B,B,0,3,59,11,0.125,4.3125,207.0
122,data/frescobaldi.mxl,10.0,8,4,5,0,major,0,note,E4,E,E,0,4,64,4,0.125,4.375,210.0
123,data/frescobaldi.mxl,10.0,8,4,5,0,major,0,note,E3,E,E,0,3,52,4,0.125,4.4375,213.0
124,data/frescobaldi.mxl,10.0,8,4,5,0,major,0,note,A3,A,A,0,3,57,9,0.125,4.5,216.0
125,data/frescobaldi.mxl,10.0,8,4,5,0,major,0,note,B3,B,B,0,3,59,11,0.125,4.5625,219.0
126,data/frescobaldi.mxl,10.0,8,4,5,0,major,0,note,C#4,C#,C,1,4,61,1,0.125,4.625,222.0
127,data/frescobaldi.mxl,10.0,8,4,5,0,major,0,note,A3,A,A,0,3,57,9,0.125,4.6875,225.0
128,data/frescobaldi.mxl,10.0,8,4,5,0,major,0,note,D4,D,D,0,4,62,2,0.5,4.75,228.0
129,data/frescobaldi.mxl,10.0,8,4,5,0,major,0,rest,,,,,,,,1.0,4.0,192.0
130,data/frescobaldi.mxl,10.0,8,4,5,0,major,0,rest,,,,,,,,0.5,4.5,216.0
131,data/frescobaldi.mxl,10.0,8,4,5,0,major,0,rest,,,,,,,,0.125,4.75,228.0
132,data/frescobaldi.mxl,10.0,8,4,5,0,major,0,note,D3,D,D,0,3,50,2,0.125,4.8125,231.0
133,data/frescobaldi.mxl,10.0,8,4,5,0,major,0,note,E3,E,E,0,3,52,4,0.125,4.875,234.0
134,data/frescobaldi.mxl,10.0,8,4,5,0,major,0,note,F3,F,F,0,3,53,5,0.125,4.9375,237.0
135,data/frescobaldi.mxl,10.0,8,4,5,0,major,0,rest,,,,,,,,0.25,4.0,192.0
136,data/frescobaldi.mxl,10.0,8,4,6,0,major,0,note,Bb4,Bb,B,-1,4,70,10,0.125,5.0,240.0
137,data/frescobaldi.mxl,10.0,8,4,6,0,major,0,note,A4,A,A,0,4,69,9,0.125,5.019443293141725,240.9332780708028
138,data/frescobaldi.mxl,10.0,8,4,6,0,major,0,note,G4,G,G,0,4,67,7,0.125,5.0416640805491815,241.9998758663607
139,data/frescobaldi.mxl,10.0,8,4,6,0,major,0,note,F4,F,F,0,4,65,5,0.125,5.067588406593838,243.24424351650424
140,data/frescobaldi.mxl,10.0,8,4,6,0,major,0,note,E4,E,E,0,4,64,4,0.25,5.098697597847426,244.73748469667646
141,data/frescobaldi.mxl,10.0,8,4,6,0,major,0,rest,,,,,,,,0.125,5.176470575981398,248.4705876471071
142,data/frescobaldi.mxl,10.0,8,4,6,0,major,0,note,E4,E,E,0,4,64,4,0.125,5.228319228070712,250.95932294739416
143,data/frescobaldi.mxl,10.0,8,4,6,0,major,0,note,F4,F,F,0,4,65,5,0.125,5.280167880160025,253.44805824768122
144,data/frescobaldi.mxl,10.0,8,4,6,0,major,0,note,D5,D,D,0,5,74,2,0.25,5.591259792695908,268.3804700494036
145,data/frescobaldi.mxl,10.0,8,4,6,0,major,0,note,C5,C,C,0,5,72,0,0.125,5.746805748963849,275.84667595026474
146,data/frescobaldi.mxl,10.0,8,4,6,0,major,0,note,Bb4,Bb,B,-1,4,70,10,0.5,5.82457872709782,279.5797789006954
147,data/frescobaldi.mxl,10.0,8,4,6,0,major,0,note,G4,G,G,0,4,67,7,0.25,5.451268432054761,261.6608847386285
148,data/frescobaldi.mxl,10.0,8,4,6,0,major,0,note,D4,D,D,0,4,62,2,0.25,5.513486814561938,264.64736709897306
149,data/frescobaldi.mxl,10.0,8,4,6,0,major,0,note,C#4,C#,C,1,4,61,1,0.25,5.575705197069114,267.6338494593175
150,data/frescobaldi.mxl,10.0,8,4,6,0,major,0,note,D4,D,D,0,4,62,2,0.5,5.637923579576292,270.620331819662
151,data/frescobaldi.mxl,10.0,8,4,6,0,major,0,note,A4,A,A,0,4,69,9,0.375,5.762360344590645,276.59329654035093
152,data/frescobaldi.mxl,10.0,8,4,6,0,major,0,note,G4,G,G,0,4,67,7,0.0625,5.879019811791601,282.19295096599683
153,data/frescobaldi.mxl,10.0,8,4,6,0,major,0,note,F4,F,F,0,4,65,5,0.0625,5.8876612538064865,282.6077401827114
154,data/frescobaldi.mxl,10.0,8,4,6,0,major,0,note,G4,G,G,0,4,67,7,0.0625,5.913585579851143,283.85210783285487
155,data/frescobaldi.mxl,10.0,8,4,6,0,major,0,note,E4,E,E,0,4,64,4,0.1875,5.922227021866029,284.2668970495694
156,data/frescobaldi.mxl,10.0,8,4,6,0,major,0,note,D4,D,D,0,4,62,2,0.25,5.17042156657098,248.18023519540702
157,data/frescobaldi.mxl,10.0,8,4,6,0,major,0,rest,,,,,,,,0.25,5.274118870749607,253.15770579598114
158,data/frescobaldi.mxl,10.0,8,4,6,0,major,0,note,A3,A,A,0,3,57,9,0.75,5.377816174928235,258.13517639655527
159,data/frescobaldi.mxl,10.0,8,4,6,0,major,0,note,D4,D,D,0,4,62,2,0.75,5.688908087464117,273.06758819827763
160,data/frescobaldi.mxl,10.0,8,4,6,0,major,0,note,G3,G,G,0,3,55,7,0.125,5.17042156657098,248.18023519540702
161,data/frescobaldi.mxl,10.0,8,4,6,0,major,0,note,A3,A,A,0,3,57,9,0.125,5.222270218660293,250.66897049569408
162,data/frescobaldi.mxl,10.0,8,4,6,0,major,0,note,Bb3,Bb,B,-1,3,58,10,0.125,5.274118870749607,253.15770579598114
163,data/frescobaldi.mxl,10.0,8,4,6,0,major,0,note,G3,G,G,0,3,55,7,0.125,5.325967522838921,255.6464410962682
164,data/frescobaldi.mxl,10.0,8,4,6,0,major,0,rest,,,,,,,,0.125,5.377816174928235,258.13517639655527
165,data/frescobaldi.mxl,10.0,8,4,6,0,major,0,note,E3,E,E,0,3,52,4,0.125,5.4296648270175485,260.62391169684236
166,data/frescobaldi.mxl,10.0,8,4,6,0,major,0,note,F3,F,F,0,3,53,5,0.125,5.481513479106862,263.1126469971294
167,data/frescobaldi.mxl,10.0,8,4,6,0,major,0,note,C#3,C#,C,1,3,49,1,0.125,5.533362131196176,265.6013822974164
168,data/frescobaldi.mxl,10.0,8,4,6,0,major,0,note,D3,D,D,0,3,50,2,1.0,5.58521078328549,268.0901175977035
169,data/frescobaldi.mxl,10.0,8,4,6,0,major,0,rest,,,,,,,,1.0,5.17042156657098,248.18023519540702
170,data/frescobaldi.mxl,10.0,8,4,6,0,major,0,rest,,,,,,,,0.5,5.58521078328549,268.0901175977035
171,data/frescobaldi.mxl,10.0,8,4,6,0,major,0,note,D2,D,D,0,2,38,2,0.5,5.792605391642745,278.04505879885176
172,data/frescobaldi.mxl,10.0,8,4,7,0,major,0,note,A4,A,A,0,4,69,9,0.5,12.84454903839412,616.5383538429178
173,data/frescobaldi.mxl,10.0,8,4,7,0,major,0,note,G4,G,G,0,4,67,7,0.5,10.85341137879039,520.9637461819387
174,data/frescobaldi.mxl,10.0,8,4,7,0,major,0,note,F4,F,F,0,4,65,5,0.5,8.36448930428574,401.49548660571554
175,data/frescobaldi.mxl,10.0,8,4,7,0,major,0,note,E4,E,E,0,4,64,4,0.5,7.037064197883268,337.77908149839686
176,data/frescobaldi.mxl,10.0,8,4,7,0,major,0,note,F#4,F#,F,1,4,66,6,0.5,11.303775563573048,542.5812270515063
177,data/frescobaldi.mxl,10.0,8,4,7,0,major,0,rest,,,,,,,,0.0625,9.881538441676454,474.3138452004698
178,data/frescobaldi.mxl,10.0,8,4,7,0,major,0,note,D4,D,D,0,4,62,2,0.0625,9.703758801439378,465.7804224690901
179,data/frescobaldi.mxl,10.0,8,4,7,0,major,0,note,E4,E,E,0,4,64,4,0.0625,9.5259791612023,457.24699973771044
180,data/frescobaldi.mxl,10.0,8,4,7,0,major,0,note,C#4,C#,C,1,4,61,1,0.0625,9.318568988326916,447.291311439692
181,data/frescobaldi.mxl,10.0,8,4,7,0,major,0,note,D4,D,D,0,4,62,2,0.5,9.111158815451532,437.3356231416735
182,data/frescobaldi.mxl,10.0,8,4,7,0,major,0,rest,,,,,,,,0.0625,7.866694667038843,377.60134401786445
183,data/frescobaldi.mxl,10.0,8,4,7,0,major,0,note,C#4,C#,C,1,4,61,1,0.0625,7.711136648487255,370.13455912738823
184,data/frescobaldi.mxl,10.0,8,4,7,0,major,0,note,D4,D,D,0,4,62,2,0.0625,7.555578629935667,362.667774236912
185,data/frescobaldi.mxl,10.0,8,4,7,0,major,0,note,B3,B,B,0,3,59,11,0.0625,7.400020611384093,355.2009893464365
186,data/frescobaldi.mxl,10.0,8,4,7,0,major,0,note,C#4,C#,C,1,4,61,1,0.25,7.244462592832505,347.73420445596025
187,data/frescobaldi.mxl,10.0,8,4,7,0,major,0,note,D4,D,D,0,4,62,2,0.25,6.622230518626154,317.8670648940554
188,data/frescobaldi.mxl,10.0,8,4,7,0,major,0,note,D4,D,D,0,4,62,2,0.125,12.429715359137013,596.6263372385766
189,data/frescobaldi.mxl,10.0,8,4,7,0,major,0,note,C4,C,C,0,4,60,0,0.0625,12.014895013386237,576.7149606425394
190,data/frescobaldi.mxl,10.0,8,4,7,0,major,0,note,B3,B,B,0,3,59,11,0.0625,11.807484840510853,566.7592723445209
191,data/frescobaldi.mxl,10.0,8,4,7,0,major,0,note,C4,C,C,0,4,60,0,0.0625,11.600074667635461,556.8035840465021
192,data/frescobaldi.mxl,10.0,8,4,7,0,major,0,note,A3,A,A,0,3,57,9,0.1875,11.392664494760076,546.8478957484837
193,data/frescobaldi.mxl,10.0,8,4,7,0,major,0,note,Bb3,Bb,B,-1,3,58,10,0.25,10.770433976133909,516.9808308544276
194,data/frescobaldi.mxl,10.0,8,4,7,0,major,0,note,Bb3,Bb,B,-1,3,58,10,0.0625,9.940793284632363,477.15807766235343
195,data/frescobaldi.mxl,10.0,8,4,7,0,major,0,note,A3,A,A,0,3,57,9,0.0625,9.733383111756979,467.202389364335
196,data/frescobaldi.mxl,10.0,8,4,7,0,major,0,note,Bb3,Bb,B,-1,3,58,10,0.0625,9.52597293888158,457.24670106631584
197,data/frescobaldi.mxl,10.0,8,4,7,0,major,0,note,G3,G,G,0,3,55,7,0.0625,9.318562766006195,447.2910127682974
198,data/frescobaldi.mxl,10.0,8,4,7,0,major,0,note,A3,A,A,0,3,57,9,0.5,9.11115259313081,437.3353244702789
199,data/frescobaldi.mxl,10.0,8,4,7,0,major,0,rest,,,,,,,,0.0625,7.451871210127706,357.6898180861299
200,data/frescobaldi.mxl,10.0,8,4,7,0,major,0,note,G3,G,G,0,3,55,7,0.0625,7.2444610372523215,347.73412978811143
201,data/frescobaldi.mxl,10.0,8,4,7,0,major,0,note,A3,A,A,0,3,57,9,0.0625,7.037050864376937,337.778441490093
202,data/frescobaldi.mxl,10.0,8,4,7,0,major,0,note,E3,E,E,0,3,52,4,0.0625,6.829640691501552,327.8227531920745
203,data/frescobaldi.mxl,10.0,8,4,7,0,major,0,note,F3,F,F,0,3,53,5,0.25,6.622230518626154,317.8670648940554
204,data/frescobaldi.mxl,10.0,8,4,7,0,major,0,note,D3,D,D,0,3,50,2,1.0,12.429715359137013,596.6263372385766
205,data/frescobaldi.mxl,10.0,8,4,7,0,major,0,note,D3,D,D,0,3,50,2,0.0625,9.11115259313081,437.3353244702789
206,data/frescobaldi.mxl,10.0,8,4,7,0,major,0,note,E3,E,E,0,3,52,4,0.0625,8.903742420255426,427.37963617226046
207,data/frescobaldi.mxl,10.0,8,4,7,0,major,0,note,F3,F,F,0,3,53,5,0.0625,8.696332247380042,417.423947874242
